300399,1,6,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300400,1,6,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300400,93,8,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/120.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300400,405,10,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/100.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300401,1,0,0.00,DST_HT410_PFScouting_v9/0,OR,L1_SingleJet180/0.00,L1_SingleJet200/1.00,L1_HTT200er/1500.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/0.00,L1_HTT400er/0.00,L1_HTT450er/0.00,L1_HTT500er/1.00
300401,19,10,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/100.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300401,396,11,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/76.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300459,1,0,0.00,DST_HT410_PFScouting_v9/0,OR,L1_SingleJet180/0.00,L1_SingleJet200/1.00,L1_HTT200er/1500.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/0.00,L1_HTT400er/0.00,L1_HTT450er/0.00,L1_HTT500er/1.00
300459,29,5,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/120.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300459,34,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300461,1,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300462,1,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300462,12,5,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/120.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300463,1,5,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/120.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

